"date";"mean";"se"
1884,95516439721;0,564849135834928;0,0161094345802408
1885,03819329127;0,565263502241869;0,0161776896602389
1885,12122218532;0,565726915707696;0,0162393313295794
1885,20425107938;0,566243857574228;0,0162909560257106
1885,28727997343;0,566778232693489;0,0163371373394475
1885,37030886749;0,567304128514136;0,0163797309699843
1885,45333776154;0,567759595582128;0,016421184287198
1885,5363666556;0,568080932089679;0,0164668665820594
1885,61939554965;0,568275803674002;0,016521042089585
1885,70242444371;0,56838059128144;0,0165887650603335
1885,78545333776;0,568429354584701;0,0166702633324763
1885,86848223182;0,56847931888663;0,0167571876133006
1885,95151112587;0,56853516313896;0,0168395597914286
1886,03454001993;0,568654049947082;0,0169082434865857
1886,11756891398;0,56881617809658;0,0169584716932109
1886,20059780804;0,569012849146248;0,0169900616965697
1886,28362670209;0,569245280797106;0,0170091021732722
1886,36665559615;0,56950256964226;0,0170201386209482
1886,4496844902;0,56977795133109;0,0170271352734676
1886,53271338426;0,570067000997105;0,0170402785751069
1886,61574227831;0,570366829504831;0,0170634295967461
1886,69877117237;0,57068307279844;0,0170976681750195
1886,78180006642;0,571015288480107;0,017141262545107
1886,86482896048;0,571323092829611;0,0171873535078933
1886,94785785453;0,571596437839304;0,0172294519140507
1887,03088674859;0,57184982760344;0,0172612212511452
1887,11391564264;0,572069737511058;0,0172755752897913
1887,1969445367;0,572240255168079;0,0172739720676682
1887,27997343075;0,572358444105765;0,0172569900482423
1887,36300232481;0,572430300927828;0,0172302403886053
1887,44603121886;0,572465608935354;0,0171994768923664
1887,52906011292;0,572455298100889;0,0171695964945547
1887,61208900697;0,572428440567826;0,0171430106148807
1887,69511790103;0,572360180353837;0,0171251381213763
1887,77814679508;0,572204740129558;0,0171187702141885
1887,86117568914;0,571964299860175;0,0171248017191266
1887,94420458319;0,57163152762381;0,0171315641831191
1888,02723347725;0,571227133174527;0,0171321021892574
1888,11026237131;0,570754316155723;0,0171178700080736
1888,19329126536;0,570208962830668;0,0170805158082314
1888,27632015942;0,569580736212662;0,0170193493981335
1888,35934905347;0,568892415400909;0,0169346537657128
1888,44237794753;0,568148946780496;0,0168295073330665
1888,52540684158;0,56736910054602;0,0167194386003759
1888,60843573564;0,566596614318848;0,0166144494715309
