"";"date";"mean";"se";"case"
"7438";1967,3198272999;0,582484732617274;0,0302545594219487;"Aerosols"
"7439";1967,40285619396;0,580684526082147;0,0306618815185814;"Aerosols"
"7440";1967,48588508801;0,578931132960256;0,0312398929705162;"Aerosols"
"7441";1967,56891398207;0,576708492588592;0,0318752115250998;"Aerosols"
"7442";1967,65194287612;0,5753686273173;0,0324933018514653;"Aerosols"
"7443";1967,73497177018;0,574152657840514;0,0329803045512909;"Aerosols"
"7444";1967,81800066423;0,573710887658331;0,0333157531297346;"Aerosols"
"7445";1967,90102955829;0,573448911075293;0,0334603119148107;"Aerosols"
"7446";1967,98405845234;0,573097703578308;0,0335134457403736;"Aerosols"
"7447";1968,0670873464;0,573154565681657;0,0338095112288526;"Aerosols"
"7448";1968,15011624045;0,572821724488941;0,0345749404295764;"Aerosols"
"7449";1968,23314513451;0,572518494322822;0,0352783633785219;"Aerosols"
"7450";1968,31617402856;0,571130117765039;0,0359500944289128;"Aerosols"
"7451";1968,39920292262;0,569073668383469;0,0367896069199886;"Aerosols"
"7452";1968,48223181667;0,567935969856845;0,0376559863269178;"Aerosols"
"7453";1968,56526071073;0,568089079668595;0,0385002010046462;"Aerosols"
"7454";1968,64828960478;0,567666561753272;0,0391421870834948;"Aerosols"
"7455";1968,73131849884;0,567706769801126;0,0395272389524251;"Aerosols"
"7456";1968,81434739289;0,567784188677918;0,0398300405218023;"Aerosols"
"7457";1968,89737628695;0,56794333463564;0,0399517678097522;"Aerosols"
"7458";1968,980405181;0,568236293705499;0,0400458325108428;"Aerosols"
"7459";1969,06343407506;0,56793359107085;0,0402160089960256;"Aerosols"
"7460";1969,14646296911;0,566706006096874;0,0402970039493048;"Aerosols"
"7461";1969,22949186317;0,565099081969858;0,0402579461055076;"Aerosols"
"7462";1969,31252075722;0,56299389938153;0,0402685913417737;"Aerosols"
"7463";1969,39554965128;0,560863230840637;0,0405889569022183;"Aerosols"
"7464";1969,47857854533;0,558724117733959;0,0412311263734505;"Aerosols"
"7465";1969,56160743939;0,556939196302257;0,0420587044355729;"Aerosols"
"7466";1969,64463633344;0,555174825167561;0,0427160465568388;"Aerosols"
"7467";1969,7276652275;0,554238340660794;0,0431766809428863;"Aerosols"
"7468";1969,81069412155;0,553572813154674;0,0435483790764087;"Aerosols"
"7469";1969,89372301561;0,553613445105309;0,0439099150535526;"Aerosols"
"7470";1969,97675190966;0,553392496730257;0,044088835379817;"Aerosols"
"7471";1970,05978080372;0,553478953870855;0,0442264998570925;"Aerosols"
"7472";1970,14280969777;0,553571217018489;0,0439248327833671;"Aerosols"
"7473";1970,22583859183;0,553279125149938;0,0433139115025882;"Aerosols"
"7474";1970,30886748589;0,552593532988979;0,0426524232718897;"Aerosols"
"7475";1970,39189637994;0,551869731131389;0,0419848425199482;"Aerosols"
"7476";1970,474925274;0,550664796217818;0,0412071452803585;"Aerosols"
"7477";1970,55795416805;0,549950381654389;0,0403634704071948;"Aerosols"
"7478";1970,64098306211;0,549128136717614;0,0397945637948756;"Aerosols"
"7479";1970,72401195616;0,547897943524511;0,0393210469202069;"Aerosols"
"7480";1970,80704085022;0,546366389913129;0,0390355649383211;"Aerosols"
"7481";1970,89006974427;0,544928040915729;0,0388117803859428;"Aerosols"
"7482";1970,97309863833;0,543411353571071;0,0386466180093287;"Aerosols"
"7483";1971,05612753238;0,542597444069343;0,0385590848387911;"Aerosols"
"7484";1971,13915642644;0,541486473772838;0,0384092927533988;"Aerosols"
"7485";1971,22218532049;0,540642953979277;0,0382662716123561;"Aerosols"
"7486";1971,30521421455;0,539909119885421;0,038169617001264;"Aerosols"
"7487";1971,3882431086;0,538384839936091;0,0379712761488308;"Aerosols"
"7488";1971,47127200266;0,537172675468827;0,0376904858097344;"Aerosols"
"7489";1971,55430089671;0,535951866351414;0,0375172658543855;"Aerosols"
"7490";1971,63732979077;0,535351954578624;0,0374280121724647;"Aerosols"
"7491";1971,72035868482;0,535566892753536;0,03737518338166;"Aerosols"
"7492";1971,80338757888;0,535786007154501;0,0373470525492283;"Aerosols"
"7493";1971,88641647293;0,535976364573219;0,0373843543727855;"Aerosols"
"7494";1971,96944536699;0,536070919768338;0,0374426261060931;"Aerosols"
"7495";1972,05247426104;0,536694854432695;0,0374670037936784;"Aerosols"
"7496";1972,1355031551;0,536823706112609;0,0373217174039056;"Aerosols"
"7497";1972,21853204915;0,536428712735427;0,0371945081045521;"Aerosols"
"7498";1972,30156094321;0,535545077951642;0,0370092025939804;"Aerosols"
"7499";1972,38458983726;0,53505507099369;0,0368890294883538;"Aerosols"
"7500";1972,46761873132;0,534135988531326;0,036777046094206;"Aerosols"
"7501";1972,55064762537;0,534078910817754;0,0366786016944;"Aerosols"
"7502";1972,63367651943;0,534005325595706;0,0365736851417197;"Aerosols"
"7503";1972,71670541348;0,533642940523767;0,0364614809283931;"Aerosols"
"7504";1972,79973430754;0,533524747956936;0,0364058965522954;"Aerosols"
"7505";1972,88276320159;0,533844729843586;0,0363910675294386;"Aerosols"
"7506";1972,96579209565;0,534214662838708;0,0363924765513929;"Aerosols"
"7507";1973,0488209897;0,534917994360002;0,0363304310905408;"Aerosols"
"7508";1973,13184988376;0,535720984540375;0,0364184673602518;"Aerosols"
"7509";1973,21487877781;0,537580010113382;0,0366006976075049;"Aerosols"
"7510";1973,29790767187;0,539948449198842;0,0368071237181497;"Aerosols"
"7511";1973,38093656592;0,541582915119788;0,0370566826076756;"Aerosols"
"7512";1973,46396545998;0,542878074681851;0,0373901112104965;"Aerosols"
"7513";1973,54699435404;0,543525925436728;0,0377947441242799;"Aerosols"
"7514";1973,63002324809;0,544374057799431;0,0381222628713391;"Aerosols"
"7515";1973,71305214215;0,545134769005278;0,0383225089610196;"Aerosols"
"7516";1973,7960810362;0,545458354702649;0,0384840300802318;"Aerosols"
"7517";1973,87910993026;0,54548349154878;0,0385161457583583;"Aerosols"
"7518";1973,96213882431;0,545325186234906;0,0384208339892221;"Aerosols"
"7519";1974,04516771837;0,54745901924862;0,0387635446032712;"Aerosols"
"7520";1974,12819661242;0,550476117508291;0,0393229020961827;"Aerosols"
"7521";1974,21122550648;0,552922048647842;0,0397798482521421;"Aerosols"
"7522";1974,29425440053;0,555200939293875;0,0403893276511415;"Aerosols"
"7523";1974,37728329459;0,556756667776221;0,0409648577980328;"Aerosols"
"7524";1974,46031218864;0,558220428830495;0,0413911531299224;"Aerosols"
"7525";1974,5433410827;0,559934712437201;0,0419694825650666;"Aerosols"
"7526";1974,62636997675;0,561008850542208;0,0426042799270054;"Aerosols"
"7527";1974,70939887081;0,561675909851651;0,0430699282071449;"Aerosols"
"7528";1974,79242776486;0,562003396100701;0,0434004390183626;"Aerosols"
"7529";1974,87545665892;0,562613532865708;0,0438133752783692;"Aerosols"
"7530";1974,95848555297;0,56334237167718;0,0441913053189306;"Aerosols"
"7531";1975,04151444703;0,563854550430474;0,0443451634976011;"Aerosols"
"7532";1975,12454334108;0,564713811303236;0,0443578793594894;"Aerosols"
"7533";1975,20757223514;0,565816732341979;0,044332893754757;"Aerosols"
"7534";1975,29060112919;0,566461972258824;0,0441527874639068;"Aerosols"
"7535";1975,37363002325;0,567278384187417;0,0441659211986423;"Aerosols"
"7536";1975,4566589173;0,567726942428392;0,0443287401346774;"Aerosols"
"7537";1975,53968781136;0,568863104667472;0,0442332422141192;"Aerosols"
"7538";1975,62271670541;0,569719907346477;0,0442391414041453;"Aerosols"
"7539";1975,70574559947;0,570210984570873;0,0444235960404357;"Aerosols"
"7540";1975,78877449352;0,570731726621809;0,0445742772269802;"Aerosols"
"7541";1975,87180338758;0,571024737446363;0,0447200805400962;"Aerosols"
"7542";1975,95483228163;0,571262035455332;0,0448894482005402;"Aerosols"
"7543";1976,03786117569;0,571715426159277;0,0450712606502982;"Aerosols"
"7544";1976,12089006974;0,572794754936727;0,045301903414023;"Aerosols"
"7545";1976,2039189638;0,573750077563373;0,0454988056666115;"Aerosols"
"7546";1976,28694785785;0,574633645389679;0,0456919835047177;"Aerosols"
"7547";1976,36997675191;0,576100145884198;0,0461395125116335;"Aerosols"
"7548";1976,45300564596;0,577264694083713;0,0465295989889894;"Aerosols"
"7549";1976,53603454002;0,577874629876147;0,0469858773595141;"Aerosols"
"7550";1976,61906343408;0,577884034398567;0,047371455174698;"Aerosols"
"7551";1976,70209232813;0,577826752810258;0,047678546538884;"Aerosols"
"7552";1976,78512122219;0,577929740401723;0,0478042456209518;"Aerosols"
"7553";1976,86815011624;0,577776559471081;0,047851172493066;"Aerosols"
"7554";1976,9511790103;0,57748611963131;0,047699774901282;"Aerosols"
"7555";1977,03420790435;0,577890372971619;0,04755308069412;"Aerosols"
"7556";1977,11723679841;0,578108986653452;0,0475229650023845;"Aerosols"
"7557";1977,20026569246;0,578649959285233;0,0473420068306233;"Aerosols"
"7558";1977,28329458652;0,579278708377778;0,0470961418005321;"Aerosols"
"7559";1977,36632348057;0,579334753733142;0,0469111522803877;"Aerosols"
"7560";1977,44935237463;0,580327896675609;0,046618221276599;"Aerosols"
"7561";1977,53238126868;0,580754061020108;0,0464750504051677;"Aerosols"
"7562";1977,61541016274;0,580885235647448;0,0464588968714254;"Aerosols"
"7563";1977,69843905679;0,58128798030551;0,0464086519711997;"Aerosols"
"7564";1977,78146795085;0,581174230249654;0,046359448387984;"Aerosols"
"7565";1977,8644968449;0,580887677845927;0,0462839415681824;"Aerosols"
"7566";1977,94752573896;0,580362260153011;0,046213454417476;"Aerosols"
"7567";1978,03055463301;0,580456107493417;0,0461320501524064;"Aerosols"
"7568";1978,11358352707;0,580858377786741;0,045998513825986;"Aerosols"
"7569";1978,19661242112;0,580996130995451;0,045880229044322;"Aerosols"
"7570";1978,27964131518;0,581210023303394;0,0455824416129135;"Aerosols"
"7571";1978,36267020923;0,581059268007178;0,0452337980130009;"Aerosols"
"7572";1978,44569910329;0,580503621421544;0,0447793065352681;"Aerosols"
"7573";1978,52872799734;0,579845434136892;0,0443492940998364;"Aerosols"
"7574";1978,6117568914;0,579194271283595;0,0439494610486672;"Aerosols"
"7575";1978,69478578545;0,578385041085625;0,0435706594138395;"Aerosols"
"7576";1978,77781467951;0,577964979074933;0,0433186275845073;"Aerosols"
"7577";1978,86084357356;0,577683111547532;0,0431638521728352;"Aerosols"
"7578";1978,94387246762;0,577345100530676;0,0429653692566415;"Aerosols"
"7579";1979,02690136167;0,57693876890525;0,0425460289645564;"Aerosols"
"7580";1979,10993025573;0,57665737618348;0,0419771344985242;"Aerosols"
"7581";1979,19295914978;0,57636709478656;0,0410941536833417;"Aerosols"
"7582";1979,27598804384;0,575693280049139;0,0402399186658947;"Aerosols"
"7583";1979,35901693789;0,573986260275875;0,0389126914718932;"Aerosols"
"7584";1979,44204583195;0,572338250460811;0,0374560523143411;"Aerosols"
"7585";1979,525074726;0,570707461648489;0,0362081233015139;"Aerosols"
"7586";1979,60810362006;0,569216794585236;0,0354518151900521;"Aerosols"
"7587";1979,69113251411;0,567687632283415;0,0349968091578345;"Aerosols"
"7588";1979,77416140817;0,566559149911764;0,0347085067317267;"Aerosols"
"7589";1979,85719030223;0,56586669207283;0,034506024399808;"Aerosols"
"7590";1979,94021919628;0,56549659463134;0,0343323804432492;"Aerosols"
"7591";1980,02324809034;0,565685817987644;0,0343667812961809;"Aerosols"
"7592";1980,10627698439;0,566199940551081;0,0344034267115564;"Aerosols"
"7593";1980,18930587845;0,566689876972698;0,0344566697008244;"Aerosols"
"7594";1980,2723347725;0,566874959931856;0,0346221762604619;"Aerosols"
"7595";1980,35536366656;0,567475118605301;0,0346550682902212;"Aerosols"
"7596";1980,43839256061;0,567529908181443;0,0347809268565677;"Aerosols"
"7597";1980,52142145467;0,567953407129102;0,0349169992630608;"Aerosols"
"7598";1980,60445034872;0,568367224143132;0,0348781289706167;"Aerosols"
"7599";1980,68747924278;0,568428526312231;0,0348185575005973;"Aerosols"
"7600";1980,77050813683;0,56857988819246;0,0346981874576516;"Aerosols"
"7601";1980,85353703089;0,568432535239945;0,0345482608236304;"Aerosols"
"7602";1980,93656592494;0,568413004872669;0,0344034812055783;"Aerosols"
"7603";1981,019594819;0,569946772996759;0,0343255629846319;"Aerosols"
"7604";1981,10262371305;0,57234575876091;0,034184166332186;"Aerosols"
"7605";1981,18565260711;0,575864194639516;0,0338128255426699;"Aerosols"
"7606";1981,26868150116;0,5796858662119;0,0332515084400837;"Aerosols"
"7607";1981,35171039522;0,583479198716683;0,0329462055675416;"Aerosols"
"7608";1981,43473928927;0,586321379169469;0,0327421326633517;"Aerosols"
"7609";1981,51776818333;0,58887915655204;0,0328336404837109;"Aerosols"
"7610";1981,60079707738;0,590709917885075;0,03305012622031;"Aerosols"
"7611";1981,68382597144;0,592435730636931;0,0332549526847886;"Aerosols"
"7612";1981,76685486549;0,593608196426046;0,0333198888422866;"Aerosols"
"7613";1981,84988375955;0,594142773356253;0,0333977748876281;"Aerosols"
"7614";1981,9329126536;0,594370042798558;0,0334699443413609;"Aerosols"
"7615";1982,01594154766;0,595024897655897;0,0333649462869151;"Aerosols"
"7616";1982,09897044171;0,596052869251393;0,0329627866708913;"Aerosols"
"7617";1982,18199933577;0,598161217734319;0,0327567147070249;"Aerosols"
"7618";1982,26502822982;0,599592804013763;0,0324939101385121;"Aerosols"
"7619";1982,34805712388;0,602722895272255;0,0325258668193867;"Aerosols"
"7620";1982,43108601793;0,605209699191599;0,0327275771304625;"Aerosols"
"7621";1982,51411491199;0,607749585138031;0,0331092345756554;"Aerosols"
"7622";1982,59714380604;0,609940130142474;0,0335806420004548;"Aerosols"
"7623";1982,6801727001;0,612344933119331;0,0341982401449801;"Aerosols"
"7624";1982,76320159415;0,614414832039683;0,0347630626073241;"Aerosols"
"7625";1982,84623048821;0,615781216655147;0,0351609098469441;"Aerosols"
"7626";1982,92925938226;0,618086049926868;0,0355225287774922;"Aerosols"
"7627";1983,01228827632;0,621765032810579;0,0359726619642195;"Aerosols"
"7628";1983,09531717038;0,625396766193878;0,0368293847168405;"Aerosols"
"7629";1983,17834606443;0,630013430260499;0,037642206023311;"Aerosols"
"7630";1983,26137495849;0,636565004247318;0,0388656353521513;"Aerosols"
"7631";1983,34440385254;0,642735459663215;0,0401307134470753;"Aerosols"
"7632";1983,4274327466;0,649057391884272;0,0415208438946091;"Aerosols"
"7633";1983,51046164065;0,654937385822665;0,0430416416883415;"Aerosols"
"7634";1983,59349053471;0,659320183707103;0,044204997665857;"Aerosols"
"7635";1983,67651942876;0,661836673347826;0,0449814821343906;"Aerosols"
"7636";1983,75954832282;0,6631320830316;0,0453335404196883;"Aerosols"
"7637";1983,84257721687;0,663956954151316;0,0454923428173988;"Aerosols"
"7638";1983,92560611093;0,664524934117628;0,0455285047481973;"Aerosols"
"7639";1984,00863500498;0,666766769370955;0,0458611281226518;"Aerosols"
"7640";1984,09166389904;0,669625669653122;0,0463926575885169;"Aerosols"
"7641";1984,17469279309;0,670861256469778;0,0468247368457642;"Aerosols"
"7642";1984,25772168715;0,671919491450777;0,0470314179171671;"Aerosols"
"7643";1984,3407505812;0,672773512142816;0,0471657491639073;"Aerosols"
"7644";1984,42377947526;0,674056092261198;0,0473582242220834;"Aerosols"
"7645";1984,50680836931;0,675307765106739;0,0475421865177417;"Aerosols"
"7646";1984,58983726337;0,675644820062603;0,0477992057486477;"Aerosols"
"7647";1984,67286615742;0,675702449637237;0,0480121589341515;"Aerosols"
"7648";1984,75589505148;0,675759049645917;0,0481517283061788;"Aerosols"
"7649";1984,83892394553;0,67585646566062;0,0482741630149894;"Aerosols"
"7650";1984,92195283959;0,675860184192812;0,0483108911742598;"Aerosols"
"7651";1985,00498173364;0,675534432262267;0,0484362350792946;"Aerosols"
"7652";1985,0880106277;0,675590719497603;0,0486090525366099;"Aerosols"
"7653";1985,17103952175;0,675783655082065;0,0487233558622186;"Aerosols"
"7654";1985,25406841581;0,676007102763258;0,0487521037983826;"Aerosols"
"7655";1985,33709730986;0,676539766378044;0,0489403646014171;"Aerosols"
"7656";1985,42012620392;0,676474497601546;0,0490301810710199;"Aerosols"
"7657";1985,50315509797;0,676678953255536;0,0492941112755304;"Aerosols"
"7658";1985,58618399203;0,676385662778535;0,0495647774404656;"Aerosols"
"7659";1985,66921288608;0,676231128956203;0,049824903473394;"Aerosols"
"7660";1985,75224178014;0,676335647915156;0,0500060511551829;"Aerosols"
"7661";1985,83527067419;0,676524926795802;0,0501745458916206;"Aerosols"
"7662";1985,91829956825;0,676960992873605;0,0502930796446418;"Aerosols"
"7663";1986,0013284623;0,677716035312764;0,0504182419868403;"Aerosols"
"7664";1986,08435735636;0,678667889233857;0,0505183412655702;"Aerosols"
"7665";1986,16738625042;0,680292068318595;0,0507485719114839;"Aerosols"
"7666";1986,25041514447;0,682078253961396;0,0510986210554339;"Aerosols"
"7667";1986,33344403853;0,684445682380181;0,0516576216570222;"Aerosols"
"7668";1986,41647293258;0,68730087314909;0,0522956344799319;"Aerosols"
"7669";1986,49950182664;0,689286486967689;0,05274032331952;"Aerosols"
"7670";1986,58253072069;0,691007756563217;0,0530482817088905;"Aerosols"
"7671";1986,66555961475;0,692461779285697;0,0532095403834466;"Aerosols"
"7672";1986,7485885088;0,69332156415911;0,0531010369909372;"Aerosols"
"7673";1986,83161740286;0,693684246265531;0,053015405347598;"Aerosols"
"7674";1986,91464629691;0,694081663574441;0,0529248901648662;"Aerosols"
"7675";1986,99767519097;0,694951913538626;0,0529170206685413;"Aerosols"
"7676";1987,08070408502;0,696833461527188;0,0526597438033973;"Aerosols"
"7677";1987,16373297908;0,699037195982946;0,0517924041587171;"Aerosols"
"7678";1987,24676187313;0,702010654865878;0,0507806413910228;"Aerosols"
"7679";1987,32979076719;0,704918134974147;0,0495886873872905;"Aerosols"
"7680";1987,41281966124;0,707669629209768;0,0482951654300737;"Aerosols"
"7681";1987,4958485553;0,710959018589607;0,0471469716813249;"Aerosols"
"7682";1987,57887744935;0,713608523205147;0,0460654740314789;"Aerosols"
"7683";1987,66190634341;0,715005235801938;0,0454204841199409;"Aerosols"
"7684";1987,74493523746;0,716104573022588;0,0452018556227019;"Aerosols"
"7685";1987,82796413152;0,716470075336733;0,0450282960619609;"Aerosols"
"7686";1987,91099302557;0,717214978085408;0,0450934950276091;"Aerosols"
"7687";1987,99402191963;0,717908587629438;0,0450018725534637;"Aerosols"
"7688";1988,07705081368;0,718860440028915;0,0444013916009474;"Aerosols"
"7689";1988,16007970774;0,720575748755966;0,0437158786820245;"Aerosols"
"7690";1988,24310860179;0,722785334966262;0,0431341093789802;"Aerosols"
"7691";1988,32613749585;0,725540639630025;0,0425629731228627;"Aerosols"
"7692";1988,4091663899;0,727291116198541;0,0420352016587836;"Aerosols"
"7693";1988,49219528396;0,72734049901714;0,0417460434773546;"Aerosols"
"7694";1988,57522417801;0,726902751817154;0,0417000188565154;"Aerosols"
"7695";1988,65825307207;0,72640208139111;0,0417720894957574;"Aerosols"
"7696";1988,74128196612;0,726253784171416;0,0417128962401394;"Aerosols"
"7697";1988,82431086018;0,726370453104745;0,0416106627652122;"Aerosols"
"7698";1988,90733975423;0,726268062541082;0,041558839112114;"Aerosols"
"7699";1988,99036864829;0,72658442104199;0,0415008914294286;"Aerosols"
"7700";1989,07339754234;0,728307058386863;0,0414109219340762;"Aerosols"
"7701";1989,1564264364;0,730512296573102;0,0412888223609011;"Aerosols"
"7702";1989,23945533046;0,732541109670339;0,0409682810680868;"Aerosols"
"7703";1989,32248422451;0,735651041974086;0,0405079237012038;"Aerosols"
"7704";1989,40551311857;0,73921304608883;0,0400336649853811;"Aerosols"
"7705";1989,48854201262;0,742584047352266;0,0397979026489595;"Aerosols"
"7706";1989,57157090668;0,745872821626533;0,0398381406897007;"Aerosols"
"7707";1989,65459980073;0,748189382180988;0,0399638125229503;"Aerosols"
"7708";1989,73762869479;0,749687618437401;0,0400432866456204;"Aerosols"
"7709";1989,82065758884;0,750391162723942;0,0400389375556431;"Aerosols"
"7710";1989,9036864829;0,75097606840827;0,0400522910404937;"Aerosols"
"7711";1989,98671537695;0,751565722369797;0,0401085531142418;"Aerosols"
"7712";1990,06974427101;0,752028989426116;0,0402152862114771;"Aerosols"
"7713";1990,15277316506;0,752298327079298;0,040293403295235;"Aerosols"
"7714";1990,23580205912;0,752376764247538;0,0403813249716809;"Aerosols"
"7715";1990,31883095317;0,752175415030665;0,0403899137431176;"Aerosols"
"7716";1990,40185984723;0,751529605810854;0,0403092076840093;"Aerosols"
"7717";1990,48488874128;0,750339539061403;0,0402993170803881;"Aerosols"
"7718";1990,56791763534;0,749214724098403;0,0403104066480972;"Aerosols"
"7719";1990,65094652939;0,748321691781149;0,0402813621137232;"Aerosols"
"7720";1990,73397542345;0,747761200153836;0,0402309821190452;"Aerosols"
"7721";1990,8170043175;0,747290817232692;0,040183585264827;"Aerosols"
"7722";1990,90003321156;0,747196815183506;0,040091835338538;"Aerosols"
"7723";1990,98306210561;0,747102023679839;0,0400144140165955;"Aerosols"
"7724";1991,06609099967;0,747360625200548;0,0400869602386225;"Aerosols"
"7725";1991,14911989372;0,747202650296438;0,0401225403832078;"Aerosols"
"7726";1991,23214878778;0,747260636552521;0,040086381245726;"Aerosols"
"7727";1991,31517768183;0,747564151049035;0,0399326166964002;"Aerosols"
"7728";1991,39820657589;0,747225798494859;0,0398766206642078;"Aerosols"
"7729";1991,48123546994;0,746412742967585;0,0398377116205883;"Aerosols"
"7730";1991,564264364;0,745644960309533;0,0399640579953088;"Aerosols"
"7731";1991,64729325805;0,744635820857661;0,0400544726625555;"Aerosols"
"7732";1991,73032215211;0,743859563729828;0,0401169656467147;"Aerosols"
"7733";1991,81335104616;0,743378350036309;0,040182864142298;"Aerosols"
"7734";1991,89637994022;0,743102111911151;0,0402212811833738;"Aerosols"
"7735";1991,97940883427;0,743143835076958;0,0401361659957861;"Aerosols"
"7736";1992,06243772833;0,744308411801015;0,0398630452285651;"Aerosols"
"7737";1992,14546662238;0,74669602235845;0,0395770585884799;"Aerosols"
"7738";1992,22849551644;0,750481386898612;0,0391406653613078;"Aerosols"
"7739";1992,31152441049;0,754100579996058;0,0384674271731746;"Aerosols"
"7740";1992,39455330455;0,75734250287336;0,0378465411551246;"Aerosols"
"7741";1992,47758219861;0,759795868394888;0,037202683921165;"Aerosols"
"7742";1992,56061109266;0,76207456296244;0,0367255836755227;"Aerosols"
"7743";1992,64363998672;0,764218276246229;0,0364820499645126;"Aerosols"
"7744";1992,72666888077;0,765120566413308;0,036343011973149;"Aerosols"
"7745";1992,80969777483;0,765581085545367;0,0362734337425189;"Aerosols"
"7746";1992,89272666888;0,765597722822301;0,0361775804883188;"Aerosols"
"7747";1992,97575556294;0,765915232707775;0,0363082632785531;"Aerosols"
"7748";1993,05878445699;0,766551427743675;0,0365356591875561;"Aerosols"
"7749";1993,14181335105;0,76562256384417;0,0368584107270698;"Aerosols"
"7750";1993,2248422451;0,76467909743746;0,0374012947825291;"Aerosols"
"7751";1993,30787113916;0,763787992502716;0,0380637862473988;"Aerosols"
"7752";1993,39090003321;0,762932014178816;0,0389932755778119;"Aerosols"
"7753";1993,47392892727;0,762003801279282;0,0399866841029201;"Aerosols"
"7754";1993,55695782132;0,760680704182515;0,0408898683603472;"Aerosols"
"7755";1993,63998671538;0,760011340966742;0,0413343731583624;"Aerosols"
"7756";1993,72301560943;0,759696788771007;0,041525033756746;"Aerosols"
"7757";1993,80604450349;0,759802756846187;0,0414899189980733;"Aerosols"
"7758";1993,88907339754;0,759809756043962;0,0413522224371094;"Aerosols"
"7759";1993,9721022916;0,757974455028687;0,0413781661618925;"Aerosols"
"7760";1994,05513118565;0,756177361336759;0,0416701262183951;"Aerosols"
"7761";1994,13816007971;0,754883514040446;0,0418987081959009;"Aerosols"
"7762";1994,22118897376;0,754298570235002;0,0420915224487406;"Aerosols"
"7763";1994,30421786782;0,754097479164666;0,04247243194566;"Aerosols"
"7764";1994,38724676187;0,753478070649778;0,0428738155311357;"Aerosols"
"7765";1994,47027565593;0,752707629934187;0,0434223814199962;"Aerosols"
"7766";1994,55330454998;0,751786704787093;0,0439793239510155;"Aerosols"
"7767";1994,63633344404;0,751658606677892;0,0445155565212532;"Aerosols"
"7768";1994,71936233809;0,751815832022275;0,0449964800471338;"Aerosols"
"7769";1994,80239123215;0,751593968964081;0,045360518216552;"Aerosols"
"7770";1994,8854201262;0,751264335482565;0,0455605390838896;"Aerosols"
"7771";1994,96844902026;0,751562753190243;0,0458171523830979;"Aerosols"
"7772";1995,05147791431;0,752625843427976;0,0462470776946945;"Aerosols"
"7773";1995,13450680837;0,755113173625366;0,0470172229587986;"Aerosols"
"7774";1995,21753570242;0,75834539849809;0,0483487954510129;"Aerosols"
"7775";1995,30056459648;0,761802212844396;0,0498836886430949;"Aerosols"
"7776";1995,38359349053;0,764706769269897;0,051109311253706;"Aerosols"
"7777";1995,46662238459;0,766722242937982;0,0518909673804157;"Aerosols"
"7778";1995,54965127864;0,767651596047465;0,0523909516445398;"Aerosols"
"7779";1995,6326801727;0,767940854952475;0,0526318537283781;"Aerosols"
"7780";1995,71570906676;0,767152224432794;0,0526072744504153;"Aerosols"
"7781";1995,79873796081;0,766495786678118;0,0525458738262318;"Aerosols"
"7782";1995,88176685487;0,765979014806302;0,0524323270475953;"Aerosols"
"7783";1995,96479574892;0,766175981002275;0,0522603321477802;"Aerosols"
"7784";1996,04782464298;0,768164631844985;0,0526561060367319;"Aerosols"
"7785";1996,13085353703;0,771948413851999;0,0530438109124035;"Aerosols"
"7786";1996,21388243109;0,776287684004924;0,0537448197879896;"Aerosols"
"7787";1996,29691132514;0,780001777815489;0,0543403472987564;"Aerosols"
"7788";1996,3799402192;0,783460797468056;0,0548925600309548;"Aerosols"
"7789";1996,46296911325;0,788137725824011;0,0554593572265388;"Aerosols"
"7790";1996,54599800731;0,791967632318828;0,0560597948398833;"Aerosols"
"7791";1996,62902690136;0,794871095578748;0,0565439216153716;"Aerosols"
"7792";1996,71205579542;0,796491085315657;0,0567263651238246;"Aerosols"
"7793";1996,79508468947;0,797544049920095;0,0568779109705763;"Aerosols"
"7794";1996,87811358353;0,798610019394824;0,057122388243617;"Aerosols"
"7795";1996,96114247758;0,799849707922863;0,05755927728428;"Aerosols"
"7796";1997,04417137164;0,802040352971052;0,0580845539823753;"Aerosols"
"7797";1997,12720026569;0,80327541462443;0,0584040621606287;"Aerosols"
"7798";1997,21022915975;0,803812272683189;0,0588915726030254;"Aerosols"
"7799";1997,2932580538;0,804714949001109;0,0594973047675747;"Aerosols"
"7800";1997,37628694786;0,805367075694246;0,060334837846451;"Aerosols"
"7801";1997,45931584191;0,806219056846663;0,0611417872366991;"Aerosols"
"7802";1997,54234473597;0,807414038479605;0,0617308363947469;"Aerosols"
"7803";1997,62537363002;0,807958855513882;0,0622373538836051;"Aerosols"
"7804";1997,70840252408;0,808745687586136;0,0625593220115094;"Aerosols"
"7805";1997,79143141813;0,809380459276879;0,0627953643510595;"Aerosols"
"7806";1997,87446031219;0,810261916899563;0,0628601134333653;"Aerosols"
"7807";1997,95748920624;0,810966774749307;0,0628465770558975;"Aerosols"
"7808";1998,0405181003;0,811383246705756;0,0627829953867962;"Aerosols"
"7809";1998,12354699435;0,811961654749135;0,0626735575692494;"Aerosols"
"7810";1998,20657588841;0,812407545813106;0,0626134700379012;"Aerosols"
"7811";1998,28960478246;0,812975794950088;0,0624923091182766;"Aerosols"
"7812";1998,37263367652;0,8137615179829;0,0623842499821682;"Aerosols"
"7813";1998,45566257057;0,813724674104641;0,0624601853038387;"Aerosols"
"7814";1998,53869146463;0,813794451204823;0,0625867941159313;"Aerosols"
"7815";1998,62172035868;0,813902576912432;0,0625772417763422;"Aerosols"
"7816";1998,70474925274;0,813746446844617;0,0625158559000867;"Aerosols"
