"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1793",298.593315471302,299.620712072199,299.307996021618,299.329486361417,298.723129480535,300.054692632502,298.884544996782,298.492290566184,298.765814486417,298.256073483554,298.660397546942,297.842236466841,299.801874195446,299.324353443493,299.771762362393,299.410296561501,298.355589225075,299.300524832986,299.134780190208,299.011984946511
"1794",299.156009882147,299.968749098344,299.431146101518,299.495033541593,299.323975372314,299.98693077781,298.70796286843,299.003452994607,298.926407553933,298.745529799028,299.234481672807,298.557116491144,299.94225581776,299.752565349232,300.026846521551,299.712058327415,298.61758332686,299.146592573686,298.588669447465,299.302664045854
"1795",299.271103321422,299.161516085538,298.636750446666,299.005613084273,299.279399247603,299.545294952393,298.430709284002,298.925609241832,298.574771395597,298.407380953702,299.36568367698,298.576753234863,300.106525629217,299.498855729537,299.754401467063,299.414897017045,298.338398673318,298.574527601762,298.193353965066,298.947327908603
"1796",298.710035358776,297.796452400901,297.605599420721,297.88326069225,298.46902590665,298.675757529519,297.28358223655,298.167150948264,297.128298187256,297.753643174605,298.349909903786,298.30039395419,299.798756755482,298.662146897749,298.712278816917,298.212643571333,297.359935968572,297.49026371349,297.207128143311,298.094673503529
"1797",297.966445021196,296.896127111262,296.97530781139,297.382448300448,297.775663133101,297.651042314009,296.667678833008,297.022899280895,296.264371906627,296.769063706832,297.692870122736,297.464756358754,299.367266498912,298.141696860574,297.78191354925,297.503024846857,296.804494961825,296.618912298029,296.324349975586,297.08736149181
"1798",297.805368458141,296.625515261563,296.659079603715,296.148968436501,297.463099601052,297.516567993164,296.265924488414,296.513750249689,295.833850929954,295.976893060858,297.260008794611,297.142506339333,298.760731506348,297.536723466353,297.774298650568,297.069273861972,296.13169964877,295.917726343328,296.284276650169,296.818390031294
"1799",297.972083629261,296.388482804732,296.599550073797,296.460737679221,297.796009896018,298.09257923473,296.182173503529,296.296072665128,296.72182152488,296.103660306064,297.406187647039,296.900112429532,299.394014670632,297.983564342152,298.588210851496,296.895118089156,295.670982846347,295.909201188521,295.933600130948,296.93227483576
"1800",298.529853751443,296.808497411555,296.741314419833,296.930895579945,297.659818545255,298.348930636319,296.42722604925,296.693036096746,296.984631902521,296.273743022572,297.766561334783,297.180719340931,299.921128706499,298.22240968184,299.070273451372,297.364364069158,296.20494037975,296.084548950195,296.616515905207,297.000350744074
"1801",298.75947674838,297.269807572798,297.015214746649,297.026241857355,298.057970775257,298.460600766269,296.46754358465,296.872570731423,296.95888859142,296.786287758567,297.82533936934,297.511500202526,300.227019708807,298.458572873202,299.188317663019,297.519217681885,296.494288635254,296.312473435835,296.681304238059,297.22814615423
"1802",298.862559231845,297.478675634211,297.063904086026,297.493774691495,298.451981631192,298.496422576904,297.077111816406,297.346624409069,297.562343458696,297.061930985884,298.223946311257,297.822528700395,299.999529266357,298.563803100586,299.39318001487,298.423906569047,296.754294516824,296.994421594793,297.122056440874,297.706976942583
